seed,epoch,token,sq0,sq1,sq2,sq3,N,p
1,46,0,5.89453261e-01,8.76315526e-02,-2.06084787e-02,-3.02804323e-02,3.53792821e-01,1
1,46,1,4.54094001e-01,-4.42001716e-04,-7.38194068e-02,5.89229961e-02,1.97280333e-01,1
1,47,0,5.89454068e-01,8.76370445e-02,-2.06098326e-02,-3.02750402e-02,3.53795006e-01,1
1,47,1,4.54007113e-01,-4.72651638e-04,-7.37633653e-02,5.90099063e-02,1.97199479e-01,1
1,48,0,5.89454885e-01,8.76425437e-02,-2.06111915e-02,-3.02696443e-02,3.53797204e-01,1
1,48,1,4.53920579e-01,-5.03162434e-04,-7.37075368e-02,5.90964447e-02,1.97118954e-01,1
1,49,0,5.89455711e-01,8.76480495e-02,-2.06125551e-02,-3.02642453e-02,3.53799414e-01,1
1,49,1,4.53834391e-01,-5.33538900e-04,-7.36519166e-02,5.91826224e-02,1.97038751e-01,1
1,50,0,5.89456546e-01,8.76535610e-02,-2.06139231e-02,-3.02588438e-02,3.53801635e-01,1
1,50,1,4.53748540e-01,-5.63785587e-04,-7.35964999e-02,5.92684502e-02,1.96958861e-01,1
1,51,0,5.89457390e-01,8.76590778e-02,-2.06152950e-02,-3.02534405e-02,3.53803867e-01,1
1,51,1,4.53663018e-01,-5.93906822e-04,-7.35412824e-02,5.93539381e-02,1.96879277e-01,1
1,52,0,5.89458241e-01,8.76645989e-02,-2.06166707e-02,-3.02480360e-02,3.53806110e-01,1
1,52,1,4.53577818e-01,-6.23906713e-04,-7.34862600e-02,5.94390958e-02,1.96799990e-01,1
1,53,0,5.89459101e-01,8.76701239e-02,-2.06180498e-02,-3.02426309e-02,3.53808362e-01,1
1,53,1,4.53492931e-01,-6.53789164e-04,-7.34314286e-02,5.95239325e-02,1.96720993e-01,1
1,54,0,5.89459969e-01,8.76756522e-02,-2.06194321e-02,-3.02372257e-02,3.53810624e-01,1
1,54,1,4.53408351e-01,-6.83557883e-04,-7.33767845e-02,5.96084567e-02,1.96642279e-01,1
1,55,0,5.89460844e-01,8.76811831e-02,-2.06208173e-02,-3.02318210e-02,3.53812895e-01,1
1,55,1,4.53324071e-01,-7.13216397e-04,-7.33223241e-02,5.96926769e-02,1.96563843e-01,1
1,56,0,5.89461726e-01,8.76867162e-02,-2.06222051e-02,-3.02264172e-02,3.53815175e-01,1
1,56,1,4.53240084e-01,-7.42768053e-04,-7.32680438e-02,5.97766008e-02,1.96485677e-01,1
1,57,0,5.89462615e-01,8.76922509e-02,-2.06235953e-02,-3.02210148e-02,3.53817463e-01,1
1,57,1,4.53156384e-01,-7.72216036e-04,-7.32139405e-02,5.98602360e-02,1.96407776e-01,1
1,58,0,5.89463511e-01,8.76977867e-02,-2.06249877e-02,-3.02156142e-02,3.53819760e-01,1
1,58,1,4.53072966e-01,-8.01563371e-04,-7.31600110e-02,5.99435895e-02,1.96330134e-01,1
1,59,0,5.89464414e-01,8.77033233e-02,-2.06263821e-02,-3.02102159e-02,3.53822063e-01,1
1,59,1,4.52989824e-01,-8.30812935e-04,-7.31062523e-02,6.00266682e-02,1.96252746e-01,1
1,60,0,5.89465323e-01,8.77088602e-02,-2.06277782e-02,-3.02048202e-02,3.53824374e-01,1
1,60,1,4.52906953e-01,-8.59967464e-04,-7.30526615e-02,6.01094786e-02,1.96175607e-01,1
1,61,0,5.89466237e-01,8.77143969e-02,-2.06291760e-02,-3.01994275e-02,3.53826692e-01,1
1,61,1,4.52824347e-01,-8.89029558e-04,-7.29992360e-02,6.01920267e-02,1.96098711e-01,1
1,62,0,5.89467158e-01,8.77199332e-02,-2.06305752e-02,-3.01940382e-02,3.53829017e-01,1
1,62,1,4.52742002e-01,-9.18001690e-04,-7.29459730e-02,6.02743184e-02,1.96022055e-01,1
1,63,0,5.89468085e-01,8.77254685e-02,-2.06319756e-02,-3.01886525e-02,3.53831348e-01,1
1,63,1,4.52659913e-01,-9.46886213e-04,-7.28928702e-02,6.03563593e-02,1.95945633e-01,1
1,64,0,5.89469017e-01,8.77310027e-02,-2.06333771e-02,-3.01832708e-02,3.53833685e-01,1
1,64,1,4.52578076e-01,-9.75685364e-04,-7.28399251e-02,6.04381547e-02,1.95869441e-01,1
1,65,0,5.89469955e-01,8.77365353e-02,-2.06347795e-02,-3.01778934e-02,3.53836028e-01,1
1,65,1,4.52496486e-01,-1.00440127e-03,-7.27871355e-02,6.05197097e-02,1.95793476e-01,1
1,66,0,5.89470897e-01,8.77420661e-02,-2.06361827e-02,-3.01725205e-02,3.53838376e-01,1
1,66,1,4.52415140e-01,-1.03303597e-03,-7.27344991e-02,6.06010291e-02,1.95717734e-01,1
1,67,0,5.89471845e-01,8.77475948e-02,-2.06375866e-02,-3.01671524e-02,3.53840730e-01,1
1,67,1,4.52334033e-01,-1.06159137e-03,-7.26820140e-02,6.06821175e-02,1.95642210e-01,1
1,68,0,5.89472798e-01,8.77531210e-02,-2.06389909e-02,-3.01617894e-02,3.53843089e-01,1
1,68,1,4.52253163e-01,-1.09006932e-03,-7.26296780e-02,6.07629793e-02,1.95566902e-01,1
1,69,0,5.89473756e-01,8.77586446e-02,-2.06403957e-02,-3.01564316e-02,3.53845453e-01,1
1,69,1,4.52172525e-01,-1.11847156e-03,-7.25774893e-02,6.08436187e-02,1.95491805e-01,1
1,70,0,5.89474719e-01,8.77641653e-02,-2.06418008e-02,-3.01510794e-02,3.53847821e-01,1
1,70,1,4.52092116e-01,-1.14679976e-03,-7.25254460e-02,6.09240396e-02,1.95416918e-01,1
1,71,0,5.89475686e-01,8.77696828e-02,-2.06432060e-02,-3.01457328e-02,3.53850194e-01,1
1,71,1,4.52011933e-01,-1.17505550e-03,-7.24735464e-02,6.10042459e-02,1.95342236e-01,1
1,72,0,5.89476657e-01,8.77751970e-02,-2.06446113e-02,-3.01403922e-02,3.53852571e-01,1
1,72,1,4.51931973e-01,-1.20324030e-03,-7.24217888e-02,6.10842412e-02,1.95267756e-01,1
1,73,0,5.89477633e-01,8.77807076e-02,-2.06460166e-02,-3.01350575e-02,3.53854953e-01,1
1,73,1,4.51852234e-01,-1.23135558e-03,-7.23701716e-02,6.11640289e-02,1.95193477e-01,1
1,74,0,5.89478613e-01,8.77862144e-02,-2.06474217e-02,-3.01297292e-02,3.53857338e-01,1
1,74,1,4.51772711e-01,-1.25940271e-03,-7.23186932e-02,6.12436125e-02,1.95119395e-01,1
1,75,0,5.89479598e-01,8.77917173e-02,-2.06488267e-02,-3.01244072e-02,3.53859728e-01,1
1,75,1,4.51693402e-01,-1.28738302e-03,-7.22673521e-02,6.13229951e-02,1.95045507e-01,1
1,76,0,5.89480586e-01,8.77972161e-02,-2.06502313e-02,-3.01190918e-02,3.53862121e-01,1
1,76,1,4.51614306e-01,-1.31529773e-03,-7.22161469e-02,6.14021796e-02,1.94971812e-01,1
1,77,0,5.89481578e-01,8.78027106e-02,-2.06516356e-02,-3.01137830e-02,3.53864517e-01,1
1,77,1,4.51535418e-01,-1.34314804e-03,-7.21650761e-02,6.14811691e-02,1.94898306e-01,1
1,78,0,5.89482575e-01,8.78082006e-02,-2.06530394e-02,-3.01084811e-02,3.53866917e-01,1
1,78,1,4.51456738e-01,-1.37093507e-03,-7.21141386e-02,6.15599662e-02,1.94824987e-01,1
1,79,0,5.89483575e-01,8.78136861e-02,-2.06544426e-02,-3.01031861e-02,3.53869320e-01,1
1,79,1,4.51378262e-01,-1.39865992e-03,-7.20633329e-02,6.16385737e-02,1.94751854e-01,1
1,80,0,5.89484578e-01,8.78191668e-02,-2.06558453e-02,-3.00978982e-02,3.53871727e-01,1
1,80,1,4.51299989e-01,-1.42632361e-03,-7.20126579e-02,6.17169940e-02,1.94678905e-01,1
1,81,0,5.89485586e-01,8.78246427e-02,-2.06572474e-02,-3.00926174e-02,3.53874136e-01,1
1,81,1,4.51221917e-01,-1.45392712e-03,-7.19621123e-02,6.17952296e-02,1.94606136e-01,1
1,82,0,5.89486596e-01,8.78301137e-02,-2.06586487e-02,-3.00873439e-02,3.53876548e-01,1
1,82,1,4.51144042e-01,-1.48147139e-03,-7.19116950e-02,6.18732828e-02,1.94533546e-01,1
1,83,0,5.89487611e-01,8.78355795e-02,-2.06600492e-02,-3.00820778e-02,3.53878963e-01,1
1,83,1,4.51066364e-01,-1.50895733e-03,-7.18614050e-02,6.19511558e-02,1.94461134e-01,1
1,84,0,5.89488628e-01,8.78410402e-02,-2.06614489e-02,-3.00768191e-02,3.53881381e-01,1
1,84,1,4.50988880e-01,-1.53638578e-03,-7.18112411e-02,6.20288509e-02,1.94388898e-01,1
1,85,0,5.89489649e-01,8.78464955e-02,-2.06628478e-02,-3.00715679e-02,3.53883801e-01,1
1,85,1,4.50911589e-01,-1.56375758e-03,-7.17612023e-02,6.21063699e-02,1.94316836e-01,1
1,86,0,5.89490674e-01,8.78519455e-02,-2.06642457e-02,-3.00663244e-02,3.53886224e-01,1
1,86,1,4.50834489e-01,-1.59107349e-03,-7.17112876e-02,6.21837150e-02,1.94244945e-01,1
1,87,0,5.89491701e-01,8.78573899e-02,-2.06656426e-02,-3.00610885e-02,3.53888649e-01,1
1,87,1,4.50757579e-01,-1.61833428e-03,-7.16614960e-02,6.22608880e-02,1.94173226e-01,1
1,88,0,5.89492732e-01,8.78628289e-02,-2.06670386e-02,-3.00558603e-02,3.53891077e-01,1
1,88,1,4.50680856e-01,-1.64554065e-03,-7.16118267e-02,6.23378906e-02,1.94101675e-01,1
1,89,0,5.89493766e-01,8.78682621e-02,-2.06684335e-02,-3.00506400e-02,3.53893506e-01,1
1,89,1,4.50604318e-01,-1.67269330e-03,-7.15622787e-02,6.24147248e-02,1.94030292e-01,1
1,90,0,5.89494803e-01,8.78736897e-02,-2.06698272e-02,-3.00454275e-02,3.53895938e-01,1
1,90,1,4.50527966e-01,-1.69979287e-03,-7.15128511e-02,6.24913920e-02,1.93959075e-01,1
1,91,0,5.89495842e-01,8.78791115e-02,-2.06712199e-02,-3.00402229e-02,3.53898372e-01,1
1,91,1,4.50451796e-01,-1.72684001e-03,-7.14635431e-02,6.25678940e-02,1.93888023e-01,1
1,92,0,5.89496885e-01,8.78845274e-02,-2.06726114e-02,-3.00350263e-02,3.53900808e-01,1
1,92,1,4.50375808e-01,-1.75383530e-03,-7.14143538e-02,6.26442322e-02,1.93817135e-01,1
1,93,0,5.89497931e-01,8.78899374e-02,-2.06740017e-02,-3.00298377e-02,3.53903246e-01,1
1,93,1,4.50300001e-01,-1.78077934e-03,-7.13652825e-02,6.27204082e-02,1.93746409e-01,1
1,94,0,5.89498979e-01,8.78953414e-02,-2.06753908e-02,-3.00246571e-02,3.53905686e-01,1
1,94,1,4.50224372e-01,-1.80767267e-03,-7.13163284e-02,6.27964235e-02,1.93675843e-01,1
1,95,0,5.89500030e-01,8.79007395e-02,-2.06767786e-02,-3.00194846e-02,3.53908127e-01,1
1,95,1,4.50148921e-01,-1.83451582e-03,-7.12674907e-02,6.28722793e-02,1.93605438e-01,1
1,96,0,5.89501084e-01,8.79061314e-02,-2.06781651e-02,-3.00143202e-02,3.53910571e-01,1
1,96,1,4.50073646e-01,-1.86130930e-03,-7.12187687e-02,6.29479770e-02,1.93535191e-01,1
1,97,0,5.89502141e-01,8.79115173e-02,-2.06795503e-02,-3.00091639e-02,3.53913016e-01,1
1,97,1,4.49998547e-01,-1.88805360e-03,-7.11701618e-02,6.30235180e-02,1.93465101e-01,1
1,98,0,5.89503201e-01,8.79168969e-02,-2.06809342e-02,-3.00040159e-02,3.53915462e-01,1
1,98,1,4.49923622e-01,-1.91474920e-03,-7.11216691e-02,6.30989034e-02,1.93395168e-01,1
1,99,0,5.89504263e-01,8.79222704e-02,-2.06823167e-02,-2.99988760e-02,3.53917910e-01,1
1,99,1,4.49848869e-01,-1.94139654e-03,-7.10732900e-02,6.31741345e-02,1.93325390e-01,1
1,100,0,5.89505327e-01,8.79276377e-02,-2.06836979e-02,-2.99937443e-02,3.53920360e-01,1
1,100,1,4.49774289e-01,-1.96799606e-03,-7.10250238e-02,6.32492124e-02,1.93255767e-01,1
1,101,0,5.89506394e-01,8.79329987e-02,-2.06850777e-02,-2.99886209e-02,3.53922811e-01,1
1,101,1,4.49699879e-01,-1.99454817e-03,-7.09768700e-02,6.33241383e-02,1.93186297e-01,1
1,102,0,5.89507464e-01,8.79383534e-02,-2.06864560e-02,-2.99835057e-02,3.53925264e-01,1
1,102,1,4.49625639e-01,-2.02105328e-03,-7.09288279e-02,6.33989132e-02,1.93116979e-01,1
1,103,0,5.89508536e-01,8.79437017e-02,-2.06878329e-02,-2.99783988e-02,3.53927718e-01,1
1,103,1,4.49551567e-01,-2.04751178e-03,-7.08808969e-02,6.34735381e-02,1.93047812e-01,1
1,104,0,5.89509611e-01,8.79490438e-02,-2.06892084e-02,-2.99733002e-02,3.53930174e-01,1
1,104,1,4.49477663e-01,-2.07392403e-03,-7.08330763e-02,6.35480142e-02,1.92978796e-01,1
1,105,0,5.89510688e-01,8.79543794e-02,-2.06905824e-02,-2.99682099e-02,3.53932630e-01,1
1,105,1,4.49403926e-01,-2.10029039e-03,-7.07853656e-02,6.36223423e-02,1.92909929e-01,1
1,106,0,5.89511767e-01,8.79597086e-02,-2.06919549e-02,-2.99631279e-02,3.53935088e-01,1
1,106,1,4.49330355e-01,-2.12661122e-03,-7.07377642e-02,6.36965234e-02,1.92841212e-01,1
1,107,0,5.89512849e-01,8.79650315e-02,-2.06933259e-02,-2.99580542e-02,3.53937547e-01,1
1,107,1,4.49256948e-01,-2.15288685e-03,-7.06902716e-02,6.37705586e-02,1.92772642e-01,1
1,108,0,5.89513933e-01,8.79703479e-02,-2.06946954e-02,-2.99529888e-02,3.53940008e-01,1
1,108,1,4.49183705e-01,-2.17911759e-03,-7.06428873e-02,6.38444485e-02,1.92704219e-01,1
1,109,0,5.89515020e-01,8.79756578e-02,-2.06960634e-02,-2.99479317e-02,3.53942469e-01,1
1,109,1,4.49110626e-01,-2.20530376e-03,-7.05956105e-02,6.39181942e-02,1.92635942e-01,1
1,110,0,5.89516109e-01,8.79809613e-02,-2.06974299e-02,-2.99428829e-02,3.53944932e-01,1
1,110,1,4.49037709e-01,-2.23144567e-03,-7.05484410e-02,6.39917965e-02,1.92567811e-01,1
1,111,0,5.89517200e-01,8.79862582e-02,-2.06987948e-02,-2.99378425e-02,3.53947396e-01,1
1,111,1,4.48964953e-01,-2.25754360e-03,-7.05013781e-02,6.40652562e-02,1.92499824e-01,1
1,112,0,5.89518293e-01,8.79915487e-02,-2.07001582e-02,-2.99328104e-02,3.53949860e-01,1
1,112,1,4.48892358e-01,-2.28359783e-03,-7.04544213e-02,6.41385741e-02,1.92431981e-01,1
1,113,0,5.89519388e-01,8.79968327e-02,-2.07015200e-02,-2.99277866e-02,3.53952326e-01,1
1,113,1,4.48819922e-01,-2.30960864e-03,-7.04075701e-02,6.42117510e-02,1.92364282e-01,1
1,114,0,5.89520486e-01,8.80021102e-02,-2.07028802e-02,-2.99227712e-02,3.53954793e-01,1
1,114,1,4.48747646e-01,-2.33557629e-03,-7.03608241e-02,6.42847876e-02,1.92296725e-01,1
1,115,0,5.89521586e-01,8.80073812e-02,-2.07042389e-02,-2.99177640e-02,3.53957261e-01,1
1,115,1,4.48675527e-01,-2.36150104e-03,-7.03141828e-02,6.43576848e-02,1.92229310e-01,1
1,116,0,5.89522687e-01,8.80126456e-02,-2.07055960e-02,-2.99127652e-02,3.53959730e-01,1
1,116,1,4.48603567e-01,-2.38738314e-03,-7.02676457e-02,6.44304431e-02,1.92162036e-01,1
1,117,0,5.89523791e-01,8.80179035e-02,-2.07069515e-02,-2.99077746e-02,3.53962199e-01,1
1,117,1,4.48531763e-01,-2.41322282e-03,-7.02212123e-02,6.45030634e-02,1.92094902e-01,1
1,118,0,5.89524898e-01,8.80231549e-02,-2.07083054e-02,-2.99027924e-02,3.53964670e-01,1
1,118,1,4.48460115e-01,-2.43902033e-03,-7.01748822e-02,6.45755463e-02,1.92027908e-01,1
1,119,0,5.89526006e-01,8.80283998e-02,-2.07096577e-02,-2.98978185e-02,3.53967141e-01,1
1,119,1,4.48388622e-01,-2.46477588e-03,-7.01286549e-02,6.46478925e-02,1.91961053e-01,1
1,120,0,5.89527116e-01,8.80336381e-02,-2.07110083e-02,-2.98928528e-02,3.53969613e-01,1
1,120,1,4.48317284e-01,-2.49048970e-03,-7.00825300e-02,6.47201027e-02,1.91894337e-01,1
1,121,0,5.89528228e-01,8.80388698e-02,-2.07123574e-02,-2.98878954e-02,3.53972086e-01,1
1,121,1,4.48246100e-01,-2.51616201e-03,-7.00365070e-02,6.47921774e-02,1.91827759e-01,1
1,122,0,5.89529342e-01,8.80440951e-02,-2.07137049e-02,-2.98829463e-02,3.53974560e-01,1
1,122,1,4.48175069e-01,-2.54179301e-03,-6.99905856e-02,6.48641174e-02,1.91761317e-01,1
1,123,0,5.89530459e-01,8.80493137e-02,-2.07150507e-02,-2.98780054e-02,3.53977035e-01,1
1,123,1,4.48104191e-01,-2.56738290e-03,-6.99447653e-02,6.49359232e-02,1.91695013e-01,1
1,124,0,5.89531577e-01,8.80545259e-02,-2.07163949e-02,-2.98730728e-02,3.53979510e-01,1
1,124,1,4.48033464e-01,-2.59293189e-03,-6.98990457e-02,6.50075955e-02,1.91628844e-01,1
1,125,0,5.89532697e-01,8.80597315e-02,-2.07177375e-02,-2.98681484e-02,3.53981986e-01,1
1,125,1,4.47962889e-01,-2.61844017e-03,-6.98534264e-02,6.50791348e-02,1.91562812e-01,1
1,126,0,5.89533819e-01,8.80649306e-02,-2.07190784e-02,-2.98632322e-02,3.53984463e-01,1
1,126,1,4.47892465e-01,-2.64390793e-03,-6.98079070e-02,6.51505417e-02,1.91496914e-01,1
