seed,epoch,token,sq0,sq1,sq2,sq3,N,p
1,58,1,4.71927293e-01,8.40159074e-03,-6.19080979e-02,4.68868688e-02,2.16754966e-01,1
1,59,0,5.93377793e-01,8.67432600e-02,-1.15745081e-02,-3.07041145e-02,3.58544886e-01,1
1,59,1,4.72271224e-01,8.52375749e-03,-6.16708819e-02,4.67423099e-02,2.17124622e-01,1
1,60,0,5.93473390e-01,8.67388950e-02,-1.14055314e-02,-3.07047194e-02,3.58661434e-01,1
1,60,1,4.72619605e-01,8.64600459e-03,-6.14342556e-02,4.65970122e-02,2.17498595e-01,1
1,61,0,5.93570029e-01,8.67347820e-02,-1.12358847e-02,-3.07052069e-02,3.58779247e-01,1
1,61,1,4.72972466e-01,8.76833691e-03,-6.11982159e-02,4.64509717e-02,2.17876923e-01,1
1,62,0,5.93667716e-01,8.67309222e-02,-1.10655611e-02,-3.07055757e-02,3.58898331e-01,1
1,62,1,4.73329841e-01,8.89075936e-03,-6.09627593e-02,4.63041847e-02,2.18259648e-01,1
1,63,0,5.93766457e-01,8.67273169e-02,-1.08945534e-02,-3.07058245e-02,3.59018694e-01,1
1,63,1,4.73691762e-01,9.01327687e-03,-6.07278829e-02,4.61566470e-02,2.18646812e-01,1
1,64,0,5.93866259e-01,8.67239676e-02,-1.07228544e-02,-3.07059520e-02,3.59140345e-01,1
1,64,1,4.74058262e-01,9.13589441e-03,-6.04935834e-02,4.60083545e-02,2.19038458e-01,1
1,65,0,5.93967126e-01,8.67208756e-02,-1.05504567e-02,-3.07059568e-02,3.59263289e-01,1
1,65,1,4.74429377e-01,9.25861699e-03,-6.02598576e-02,4.58593031e-02,2.19434630e-01,1
1,66,0,5.94069067e-01,8.67180422e-02,-1.03773530e-02,-3.07058374e-02,3.59387537e-01,1
1,66,1,4.74805142e-01,9.38144966e-03,-6.00267025e-02,4.57094885e-02,2.19835372e-01,1
1,67,0,5.94172087e-01,8.67154691e-02,-1.02035356e-02,-3.07055926e-02,3.59513096e-01,1
1,67,1,4.75185591e-01,9.50439749e-03,-5.97941150e-02,4.55589065e-02,2.20240729e-01,1
1,68,0,5.94276193e-01,8.67131575e-02,-1.00289969e-02,-3.07052207e-02,3.59639973e-01,1
1,68,1,4.75570762e-01,9.62746562e-03,-5.95620921e-02,4.54075525e-02,2.20650749e-01,1
1,69,0,5.94381391e-01,8.67111092e-02,-9.85372904e-03,-3.07047204e-02,3.59768179e-01,1
1,69,1,4.75960692e-01,9.75065920e-03,-5.93306308e-02,4.52554221e-02,2.21065478e-01,1
1,70,0,5.94487690e-01,8.67093256e-02,-9.67772418e-03,-3.07040902e-02,3.59897721e-01,1
1,70,1,4.76355418e-01,9.87398345e-03,-5.90997280e-02,4.51025108e-02,2.21484966e-01,1
1,71,0,5.94595096e-01,8.67078083e-02,-9.50097425e-03,-3.07033285e-02,3.60028609e-01,1
1,71,1,4.76754981e-01,9.99744362e-03,-5.88693809e-02,4.49488138e-02,2.21909261e-01,1
1,72,0,5.94703616e-01,8.67065590e-02,-9.32347112e-03,-3.07024337e-02,3.60160852e-01,1
1,72,1,4.77159420e-01,1.01210450e-02,-5.86395864e-02,4.47943265e-02,2.22338415e-01,1
1,73,0,5.94813258e-01,8.67055794e-02,-9.14520649e-03,-3.07014043e-02,3.60294458e-01,1
1,73,1,4.77568775e-01,1.02447930e-02,-5.84103419e-02,4.46390440e-02,2.22772478e-01,1
1,74,0,5.94924030e-01,8.67048712e-02,-8.96617197e-03,-3.07002386e-02,3.60429439e-01,1
1,74,1,4.77983088e-01,1.03686929e-02,-5.81816442e-02,4.44829614e-02,2.23211505e-01,1
1,75,0,5.95035939e-01,8.67044361e-02,-8.78635902e-03,-3.06989350e-02,3.60565803e-01,1
1,75,1,4.78402401e-01,1.04927502e-02,-5.79534907e-02,4.43260737e-02,2.23655547e-01,1
1,76,0,5.95148993e-01,8.67042759e-02,-8.60575895e-03,-3.06974918e-02,3.60703560e-01,1
1,76,1,4.78826758e-01,1.06169704e-02,-5.77258786e-02,4.41683758e-02,2.24104661e-01,1
1,77,0,5.95263201e-01,8.67043926e-02,-8.42436295e-03,-3.06959073e-02,3.60842722e-01,1
1,77,1,4.79256202e-01,1.07413591e-02,-5.74988049e-02,4.40098625e-02,2.24558903e-01,1
1,78,0,5.95378571e-01,8.67047879e-02,-8.24216209e-03,-3.06941797e-02,3.60983297e-01,1
1,78,1,4.79690778e-01,1.08659218e-02,-5.72722671e-02,4.38505287e-02,2.25018329e-01,1
1,79,0,5.95495112e-01,8.67054638e-02,-8.05914725e-03,-3.06923073e-02,3.61125298e-01,1
1,79,1,4.80130533e-01,1.09906643e-02,-5.70462623e-02,4.36903688e-02,2.25482999e-01,1
1,80,0,5.95612832e-01,8.67064223e-02,-7.87530920e-03,-3.06902882e-02,3.61268735e-01,1
1,80,1,4.80575513e-01,1.11155922e-02,-5.68207879e-02,4.35293774e-02,2.25952972e-01,1
1,81,0,5.95731740e-01,8.67076654e-02,-7.69063854e-03,-3.06881206e-02,3.61413618e-01,1
1,81,1,4.81025767e-01,1.12407113e-02,-5.65958412e-02,4.33675490e-02,2.26428309e-01,1
1,82,0,5.95851845e-01,8.67091951e-02,-7.50512574e-03,-3.06858025e-02,3.61559960e-01,1
1,82,1,4.81481343e-01,1.13660276e-02,-5.63714196e-02,4.32048778e-02,2.26909072e-01,1
1,83,0,5.95973157e-01,8.67110136e-02,-7.31876110e-03,-3.06833321e-02,3.61707773e-01,1
1,83,1,4.81942292e-01,1.14915468e-02,-5.61475204e-02,4.30413582e-02,2.27395326e-01,1
1,84,0,5.96095685e-01,8.67131231e-02,-7.13153474e-03,-3.06807074e-02,3.61857067e-01,1
1,84,1,4.82408664e-01,1.16172750e-02,-5.59241411e-02,4.28769843e-02,2.27887135e-01,1
1,85,0,5.96219440e-01,8.67155257e-02,-6.94343666e-03,-3.06779264e-02,3.62007856e-01,1
1,85,1,4.82880511e-01,1.17432182e-02,-5.57012790e-02,4.27117500e-02,2.28384565e-01,1
1,86,0,5.96344430e-01,8.67182237e-02,-6.75445666e-03,-3.06749871e-02,3.62160152e-01,1
1,86,1,4.83357887e-01,1.18693825e-02,-5.54789317e-02,4.25456493e-02,2.28887685e-01,1
1,87,0,5.96470666e-01,8.67212194e-02,-6.56458438e-03,-3.06718873e-02,3.62313967e-01,1
1,87,1,4.83840845e-01,1.19957742e-02,-5.52570966e-02,4.23786760e-02,2.29396563e-01,1
1,88,0,5.96598159e-01,8.67245152e-02,-6.37380929e-03,-3.06686249e-02,3.62469314e-01,1
1,88,1,4.84329442e-01,1.21223995e-02,-5.50357713e-02,4.22108239e-02,2.29911272e-01,1
1,89,0,5.96726918e-01,8.67281135e-02,-6.18212067e-03,-3.06651978e-02,3.62626208e-01,1
1,89,1,4.84823734e-01,1.22492647e-02,-5.48149532e-02,4.20420863e-02,2.30431882e-01,1
1,90,0,5.96856956e-01,8.67320168e-02,-5.98950762e-03,-3.06616037e-02,3.62784660e-01,1
1,90,1,4.85323779e-01,1.23763763e-02,-5.45946400e-02,4.18724569e-02,2.30958468e-01,1
1,91,0,5.96988282e-01,8.67362275e-02,-5.79595907e-03,-3.06578405e-02,3.62944686e-01,1
1,91,1,4.85829636e-01,1.25037407e-02,-5.43748292e-02,4.17019290e-02,2.31491105e-01,1
1,92,0,5.97120909e-01,8.67407483e-02,-5.60146374e-03,-3.06539057e-02,3.63106299e-01,1
1,92,1,4.86341364e-01,1.26313646e-02,-5.41555184e-02,4.15304958e-02,2.32029872e-01,1
1,93,0,5.97254847e-01,8.67455818e-02,-5.40601016e-03,-3.06497971e-02,3.63269513e-01,1
1,93,1,4.86859027e-01,1.27592546e-02,-5.39367052e-02,4.13581504e-02,2.32574845e-01,1
1,94,0,5.97390109e-01,8.67507307e-02,-5.20958666e-03,-3.06455122e-02,3.63434345e-01,1
1,94,1,4.87382685e-01,1.28874175e-02,-5.37183874e-02,4.11848858e-02,2.33126108e-01,1
1,95,0,5.97526707e-01,8.67561978e-02,-5.01218137e-03,-3.06410486e-02,3.63600808e-01,1
1,95,1,4.87912405e-01,1.30158601e-02,-5.35005626e-02,4.10106949e-02,2.33683740e-01,1
1,96,0,5.97664653e-01,8.67619859e-02,-4.81378220e-03,-3.06364038e-02,3.63768918e-01,1
1,96,1,4.88448251e-01,1.31445895e-02,-5.32832284e-02,4.08355702e-02,2.34247828e-01,1
1,97,0,5.97803959e-01,8.67680978e-02,-4.61437686e-03,-3.06315753e-02,3.63938690e-01,1
1,97,1,4.88990290e-01,1.32736126e-02,-5.30663827e-02,4.06595045e-02,2.34818457e-01,1
1,98,0,5.97944639e-01,8.67745366e-02,-4.41395282e-03,-3.06265604e-02,3.64110142e-01,1
